measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status,category
20250111123548.157485_UY_webconnectivity_60250fa52f683f2c,http://www.casinocolombia.com.co,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123545.937142_UY_webconnectivity_f3dc1fdc1e97e8fd,http://www.casinobellini.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123530.268404_UY_webconnectivity_bf02291df50db6d9,http://www.buzzluck.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123529.570687_UY_webconnectivity_a2d8e4b573ce554a,http://www.blackjackballroom.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123513.692392_UY_webconnectivity_f0285d2a7ce1f2cd,http://www.binguez.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111123512.612998_UY_webconnectivity_921328efb07963e3,http://www.bingo-rumba.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111123456.942103_UY_webconnectivity_565c58a9ccdfef2a,http://www.bgo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123456.003222_UY_webconnectivity_ea29a365b57321b9,http://www.bigfishgames.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123454.993648_UY_webconnectivity_87983c8ba8d00a5b,http://www.betsson.uy,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123447.982356_UY_webconnectivity_4b4cc18d2d1ad81e,http://www.betspil.dk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123447.142348_UY_webconnectivity_da1ad5c05a903bac,http://www.betmotion.com.co,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123446.052537_UY_webconnectivity_8b0a310f8e72b98f,http://www.betmotion.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123442.903085_UY_webconnectivity_dd2d00d93dbf6496,http://www.betfred.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123442.219089_UY_webconnectivity_111ade2fbc65efbe,http://www.betboro.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123441.520416_UY_webconnectivity_d8fbb15919a0c430,http://www.betastars.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123425.842359_UY_webconnectivity_379a4e9cbecb5eb6,http://www.betapuesta.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123424.908498_UY_webconnectivity_e81b84951e5760df,http://www.bet777.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123424.052978_UY_webconnectivity_216ff5709078e1aa,http://www.bestingame.it,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123408.188214_UY_webconnectivity_7fcf319fc1271bcc,http://www.apuesteenlinea.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123407.482447_UY_webconnectivity_6227987044145709,http://www.aladdinsgoldcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123406.843009_UY_webconnectivity_36ec12bcdbfc9354,http://www.Isports.eu,,unknown_failure: invalid domain in DNSCache,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123406.128551_UY_webconnectivity_21ea73d99656b0ac,http://www.8xbet2.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123403.788936_UY_webconnectivity_d8978a13ae74132d,http://www.777dragoncasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123348.122999_UY_webconnectivity_393b2b2255e1bde9,http://www.6686vn3.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123332.137030_UY_webconnectivity_347b256c65984fe0,http://www.47millones.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","MILX, GOVT"
20250111123331.457333_UY_webconnectivity_4803e1ed5585decc,http://www.1xlite.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123328.897635_UY_webconnectivity_1047499da62bdd5b,http://www.12betng.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123245.055211_UY_webconnectivity_a7841e837cc4e8a0,https://pricesaskeloadsc.com/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,-1,,,OTHER
20250111123046.552144_UY_webconnectivity_753764ff5d720b93,https://22bet.com/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,203,,,GMB
20250111123045.292626_UY_webconnectivity_0e18d21833433805,https://1xbet.com/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,203,,,GMB
20250111123042.807624_UY_webconnectivity_5451a1322e1971b7,https://www.betonline.ag/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123044.311727_UY_webconnectivity_647c90c3a9cd96a7,https://betway.com/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,200,,,GMB
20250111123042.100681_UY_webconnectivity_29f13d6fec406d43,https://sports.bwin.com/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,200,,,OTHER
20250111123041.132199_UY_webconnectivity_793b169c7444b7dc,https://www.sportsbetting.ag/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123040.162855_UY_webconnectivity_fbeed138065997b8,https://www.bovada.lv/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123038.576057_UY_webconnectivity_cf696a909cb0364e,https://22bet.com,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,203,,,GMB
20250111123037.299987_UY_webconnectivity_b847cd5470681c94,http://www.10bet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123036.171692_UY_webconnectivity_3f90b3acee4bb526,http://www.138sungame.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123019.853229_UY_webconnectivity_8d3ce89ca30af602,http://www.188bet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123017.283783_UY_webconnectivity_6b12f6ceb0d014da,http://www.20bet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123016.376303_UY_webconnectivity_5583a7530fe0514f,http://www.32red.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123015.692931_UY_webconnectivity_620768157c225dbf,http://www.24ktgoldcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123014.413431_UY_webconnectivity_7edab1bad742e0e6,http://www.7sultanscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123012.829093_UY_webconnectivity_05507d2c3047831c,http://www.aconcaguapoker.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123011.222728_UY_webconnectivity_363999cdabab23b8,http://www.allbritishcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123010.321505_UY_webconnectivity_52b7fe704521e440,http://www.alljackpotscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123008.341750_UY_webconnectivity_72def856501a53ae,http://www.apuesta24.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123007.430818_UY_webconnectivity_c9b09fbd3ef24d68,http://www.allslotscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111123005.463851_UY_webconnectivity_5d89231420814c16,http://www.aspers.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123004.181480_UY_webconnectivity_cbb68b6dd770fb43,http://www.askgamblers.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123003.213235_UY_webconnectivity_cda14a897f4582ff,http://www.bcgame.top,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111123000.251581_UY_webconnectivity_6b1be71ec454cac4,http://www.bet-at.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122943.648252_UY_webconnectivity_85289a385fd43aea,http://www.bet.pt,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122940.256342_UY_webconnectivity_559d200234fe6acb,http://www.bet593.ec,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122939.477401_UY_webconnectivity_41f8ed87c01e4ac8,http://www.betcasinograndbay.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122936.723651_UY_webconnectivity_e549f74a4ea95b86,http://www.betchan.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122937.568518_UY_webconnectivity_ab1840cd1ea5732f,http://www.betchain.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122935.958300_UY_webconnectivity_7f726a34e62cd7eb,http://www.betlive.com/ka,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122933.755312_UY_webconnectivity_cd5004fcf8243592,http://www.betplatino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122934.483448_UY_webconnectivity_833b4e1ba31d910d,http://www.betika.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122933.088635_UY_webconnectivity_7efef248d0f68978,http://www.betrally.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122931.611260_UY_webconnectivity_eb801ba6e81c2634,http://www.betsafe.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122930.644617_UY_webconnectivity_4b9a0a4fe9fff937,http://www.betsson.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122929.897058_UY_webconnectivity_45c33917403ed7b1,http://www.betstars.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122927.976713_UY_webconnectivity_4acf2db16b40d922,http://www.betway.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122924.811456_UY_webconnectivity_05bd1bb168f994e0,http://www.bingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122926.368201_UY_webconnectivity_d98de3d040192758,http://www.betway.lat,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122924.118704_UY_webconnectivity_c1ff6267edaca175,http://www.bodog.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122923.275541_UY_webconnectivity_cea0332f5b2ac683,http://www.bodog.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122922.528214_UY_webconnectivity_d64c156df1d69436,http://www.botemania.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122921.568186_UY_webconnectivity_4d2b80ec229f2e37,http://www.bovada.lv,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122917.806591_UY_webconnectivity_f68ce83ea2d4fcab,http://www.boylesports.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GAME
20250111122919.648571_UY_webconnectivity_8cc930a542de4524,http://www.box24casino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122917.158359_UY_webconnectivity_8806b561eb8cf8db,http://www.buckybingo.co.uk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122916.528769_UY_webconnectivity_e50f35ee92ae042c,http://www.bronzecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122908.118116_UY_webconnectivity_2fa7f65a037c289f,http://www.bwin.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122906.954927_UY_webconnectivity_2ae024c59ceb038e,http://www.caliente.mx,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122906.208593_UY_webconnectivity_4316a96a6470a3d4,http://www.bwin.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122905.335944_UY_webconnectivity_c9a95b2083a8130e,http://www.caesarscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","PUBH, GMB"
20250111122904.618617_UY_webconnectivity_93446a6b9e4aecd7,http://www.cardschat.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",COMT
20250111122903.648356_UY_webconnectivity_697b094d812c0f5d,http://www.canbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122902.608221_UY_webconnectivity_7f469083774348d1,http://www.casimba.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122901.715951_UY_webconnectivity_9d39443b8b7f9807,http://www.carltonbingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122900.459248_UY_webconnectivity_5956b39770a4fa77,http://www.cashmio.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122859.168234_UY_webconnectivity_03d8cc6163873ec9,http://www.casino-estrellas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122857.995338_UY_webconnectivity_ed615945bd6b4076,http://www.casino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122855.968717_UY_webconnectivity_c255f5b73ce95486,http://www.casino777.be,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122855.075681_UY_webconnectivity_df77ef77a23b459a,http://www.casino777.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122852.778384_UY_webconnectivity_ac09e31d7dd2abad,http://www.casinodelrio.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122854.368144_UY_webconnectivity_e4df3758d6558b61,http://www.casinoaction.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122851.798129_UY_webconnectivity_d83a32325ee009b9,http://www.casinocomparador.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122850.971884_UY_webconnectivity_fb299b74b9f89651,http://www.casinoenchile.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122849.955689_UY_webconnectivity_26f150f01e68ac64,http://www.casinoencolombia.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122846.364213_UY_webconnectivity_7bc8b90ad068d6d2,http://www.casinoepoca.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122845.088586_UY_webconnectivity_444f61d22216d8aa,http://www.casinoestrellavip.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122843.476570_UY_webconnectivity_fb620ede2ce22c8b,http://www.casinoeuro.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122842.635815_UY_webconnectivity_a43cf320459c5db1,http://www.casinogranmadrid.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122841.565980_UY_webconnectivity_6264b3e5a79f01f4,http://www.casinoking.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,404,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122840.609997_UY_webconnectivity_ce041c3a68729c56,http://www.casinolasvegas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122839.647904_UY_webconnectivity_a144b41a812a8248,http://www.casinolavida.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122838.248103_UY_webconnectivity_2698a18eb02ffd2d,http://www.casinoluck.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122835.848503_UY_webconnectivity_2fe76ddeb83d89f0,http://www.casinomidas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122835.179671_UY_webconnectivity_51e6fe40f7bd42f0,http://www.casinoportugal.pt,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122834.238819_UY_webconnectivity_eb7acd769a737880,http://www.casinoroom.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122833.236651_UY_webconnectivity_baed5c9c98222c3e,http://www.casinotropez.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122832.297673_UY_webconnectivity_96383925134bd0d2,http://www.casinotopsonline.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122830.838934_UY_webconnectivity_23776d8426803c71,http://www.casoo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122829.850644_UY_webconnectivity_5a6fd6b01e5ab58d,http://www.casumo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122829.098506_UY_webconnectivity_bee6c051e94b88b5,http://www.casoo888.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122828.128755_UY_webconnectivity_188ff712a75d96e7,http://www.challengecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122826.537748_UY_webconnectivity_ade03cc2b684bb27,http://www.charitybingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122825.238264_UY_webconnectivity_ca932bf53962267f,http://www.cherrycasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122824.296067_UY_webconnectivity_86c86ed95024a877,http://www.circus.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122822.738041_UY_webconnectivity_fd23a6aadc56450c,http://www.cleopatracasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122823.530807_UY_webconnectivity_65d386f34cf63d82,http://www.citycenteronline.bet.ar,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122822.003291_UY_webconnectivity_c515fceb8e4f2f7e,http://www.citytowerscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122821.088477_UY_webconnectivity_5b88e056d017adc9,http://www.club777.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122818.594218_UY_webconnectivity_d4dc9aaaa48e1a69,http://www.codere.bet.ar,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122817.679074_UY_webconnectivity_e2c0f394e5762044,http://www.codere.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122816.608101_UY_webconnectivity_e4d0406e4c0cab33,http://www.costabingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122815.328751_UY_webconnectivity_5657944697f2ed79,http://www.dadosbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122813.416677_UY_webconnectivity_f934915b36bd598e,http://www.dashcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122812.448531_UY_webconnectivity_8184ca288d4f8ff2,http://www.dafabet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122810.538094_UY_webconnectivity_2068251aabbe4984,http://www.dale.sv,,connection_refused,inconsistent,False,AS6057,200.40.53.104,502,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122809.248825_UY_webconnectivity_7b2487b6636d5b7a,http://www.davincisgold.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122808.288109_UY_webconnectivity_f866f70827684b3a,http://www.desertnightscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122806.328828_UY_webconnectivity_b283fd88fa4646e4,http://www.desertnightscasino.im,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122750.442916_UY_webconnectivity_af5c58992662ecfc,http://www.dragonaraonline.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122749.482709_UY_webconnectivity_a988d2f56ae37fe0,http://www.drakecasino.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122748.530429_UY_webconnectivity_a475c81b222e150a,http://www.dreambingo.co.uk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122747.242238_UY_webconnectivity_aa0e76233d497253,http://www.dreamvegas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122746.122115_UY_webconnectivity_06b93d4e9160b423,http://www.drueckglueck.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
