measurement_uid,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status
20250113024832.915879_AR_webconnectivity_a742bd06e21c88d1,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023355.483622_AR_webconnectivity_1c5b1e7d8bb08455,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023353.883592_AR_webconnectivity_eafe86461a96ccef,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023352.281497_AR_webconnectivity_465579ae00bb5e1c,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023350.683544_AR_webconnectivity_51468c15f3e67dae,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023348.763996_AR_webconnectivity_4e11f56452fc4555,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023342.573552_AR_webconnectivity_344884d767d6e265,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023340.583738_AR_webconnectivity_cae8e64e6d184f22,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023339.583954_AR_webconnectivity_95be5edb4b03687d,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023337.119202_AR_webconnectivity_c75ca40597b60b65,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023326.372072_AR_webconnectivity_14b93123933dd2ee,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023324.269099_AR_webconnectivity_7636fc528f2c0f3e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023216.163124_AR_webconnectivity_1f0c2a71a406d8f7,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023200.823879_AR_webconnectivity_b20885b5b48016cf,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023158.253349_AR_webconnectivity_d21fc698c8b27889,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023156.324088_AR_webconnectivity_7c17edcad5cb96d4,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023154.734334_AR_webconnectivity_c7ece2b84e212273,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023153.124124_AR_webconnectivity_9c2b5df0a186c401,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023151.524327_AR_webconnectivity_32ca649e577d2e30,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023150.004191_AR_webconnectivity_facbf2b187f6ca09,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023148.230050_AR_webconnectivity_40b47b8290871a29,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023004.410603_AR_webconnectivity_b72d8c900e00d436,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113023002.810013_AR_webconnectivity_1429d70284dca229,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022523.766077_AR_webconnectivity_a5fa6f6a4b987a5b,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022522.499045_AR_webconnectivity_677c0928de81da2a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022457.366466_AR_webconnectivity_f0b865f967c55125,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022453.368298_AR_webconnectivity_9942cb83a7ceba99,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022411.100923_AR_webconnectivity_38191361d3dadd4a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022403.748755_AR_webconnectivity_ae3603d43e747cc0,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,200,None,None
20250113022358.940108_AR_webconnectivity_ced2a387bd8e1857,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113022357.020623_AR_webconnectivity_75e381be19c8130e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113021902.125727_AR_webconnectivity_f29348cf0507e671,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113014354.040838_AR_webconnectivity_0b83080bb44ebaf5,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113014202.707462_AR_webconnectivity_abc965ebc1f80552,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113011423.800259_AR_webconnectivity_0b1b1b39f5f95760,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113011312.978841_AR_webconnectivity_a07ea358f471424c,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113011019.758019_AR_webconnectivity_37d2fc2b89e4c73e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
