measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status
20250108203437.683238_UY_webconnectivity_961a46f27b47e9da,https://www.mirrorbingo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203435.879798_UY_webconnectivity_fe3f55e44f205b5b,https://www.miamidice.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203435.173914_UY_webconnectivity_74180bd7f616a521,https://www.maria.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,503,None,None
20250108203434.388814_UY_webconnectivity_62f99f501d865530,https://www.marcaapuestas.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203418.647586_UY_webconnectivity_7eb9bb5d7f1fd3a8,https://www.maplecasino.ca,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203417.967217_UY_webconnectivity_a43f8553e26eb6a8,https://www.mansioncasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203416.990591_UY_webconnectivity_07296bf4befed6b0,https://www.mansionbet.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,406,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203415.778701_UY_webconnectivity_4d6ccffa6a66cbd9,https://www.manhattanslots.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203415.027691_UY_webconnectivity_0b1e4c68e6a27511,https://www.majesticslotsclub.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203413.435467_UY_webconnectivity_d420479c49678600,https://www.magicred.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203412.715952_UY_webconnectivity_003aecafc73d0d1f,https://www.magiccitycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203409.078621_UY_webconnectivity_69abb69eeef35f70,https://www.machancecasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203407.091231_UY_webconnectivity_9f0c1f1d6757259b,https://www.luxurycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203403.863927_UY_webconnectivity_5ca4274fdd34cf01,https://www.luckyredcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203405.471575_UY_webconnectivity_9154affb1573c969,https://www.luckynuggetcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203403.170543_UY_webconnectivity_dd70888a77e641fd,https://www.luckyniki.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203402.429638_UY_webconnectivity_a25faf93c4515d91,https://www.luckylivecasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203401.491718_UY_webconnectivity_5da03e2d33bbffcc,https://www.lucky-31.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203400.689276_UY_webconnectivity_b361a1c36fd8f1dd,https://www.luckia.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203400.016824_UY_webconnectivity_0a5348591b47c5bd,https://www.lsbet709.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203359.068880_UY_webconnectivity_c072a6e6148544f6,https://www.lottomatica.it,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203358.380820_UY_webconnectivity_931664967433e784,https://www.lotoplay.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203355.587619_UY_webconnectivity_055c6a474a11772d,https://www.llanobet.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203354.813763_UY_webconnectivity_744a649c80940fac,https://www.llamagaming.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203354.052495_UY_webconnectivity_1a63ff3d3ccbe9db,https://www.legolas.bet,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203353.087338_UY_webconnectivity_18052c929a9253ca,https://www.lapalingo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203352.395364_UY_webconnectivity_7dcead1f235aa28c,https://www.lafiestacasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203350.680833_UY_webconnectivity_deaaeff096b9ff9f,https://www.krooncasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203351.608375_UY_webconnectivity_8fb09f2a1aa08a43,https://www.konradfun.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203350.003253_UY_webconnectivity_3375f57fbee016d9,https://www.juegos-casino.org,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203348.969807_UY_webconnectivity_0ead7811d65e9fc5,https://www.juegaenlinea.net,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203347.774336_UY_webconnectivity_b0351d86d99b9c64,https://www.juegaenlinea.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203346.549673_UY_webconnectivity_98936473e0e1823f,https://www.jubilee.com.mx,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203344.270450_UY_webconnectivity_912fdeb4033b5d27,https://www.joreels.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203343.173668_UY_webconnectivity_f61ba34736df38fc,https://www.joocasino.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203341.928369_UY_webconnectivity_8c4bf226c27dde28,https://www.jokerbet.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203340.820505_UY_webconnectivity_3ce056d0c545625d,https://www.jackpotcitycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203339.389451_UY_webconnectivity_89a37eab52b10059,https://www.jackpotcity.org,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203337.881852_UY_webconnectivity_b36b90f966e6f64e,https://www.jackpotcity.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203336.262648_UY_webconnectivity_d32ab28d5207cf71,https://www.intralot.com.pe/,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203334.504772_UY_webconnectivity_8118261c3b20de62,https://www.intertops.eu,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,404,None,None
20250108203333.222523_UY_webconnectivity_47a96bfe37ba351b,https://www.instacasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,404,None,None
20250108203332.381459_UY_webconnectivity_558c5469163982d5,https://www.intercasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203331.685284_UY_webconnectivity_3d343eef0d73d4e4,https://www.inkabet.pe,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203330.956416_UY_webconnectivity_671fec21b89b013c,https://www.inetbet.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203326.442289_UY_webconnectivity_79014a1a2b48942f,https://www.ikibu.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203325.400616_UY_webconnectivity_90e153a5c1b6e530,https://www.ijuego.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203323.832766_UY_webconnectivity_028a5f4d0e6c3cdc,https://www.iapuestas.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203322.139731_UY_webconnectivity_9d8d5e4b80132130,https://www.highnooncasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203321.429969_UY_webconnectivity_c9df3136487994a5,https://www.guts.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203320.731037_UY_webconnectivity_a81904517cb40ec5,https://www.grosvenorcasinos.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203320.048309_UY_webconnectivity_0108d75ba07d3715,https://www.gunsbet.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203319.357704_UY_webconnectivity_f44e839caaa08cd4,https://www.grosvenorcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203318.597374_UY_webconnectivity_d60cd5849b827ca0,https://www.grandmondial.eu,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203316.930434_UY_webconnectivity_4456bd2ba97ea276,https://www.grandonline.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203316.236019_UY_webconnectivity_adc5447cc52fa3b7,https://www.grandhotelcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203314.993548_UY_webconnectivity_13cb483237908716,https://www.gowildcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203258.350066_UY_webconnectivity_1dc035da4de4accb,https://www.gowild.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203242.174843_UY_webconnectivity_ee7a37667263ddf5,https://www.goldentigercasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203241.346948_UY_webconnectivity_224964b52e2d77ae,https://www.goldenpark.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203240.409833_UY_webconnectivity_7a35d00e0c69bf61,https://www.goldencherry.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203239.367898_UY_webconnectivity_c5a3ba15849698bf,https://www.gentingcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203238.580757_UY_webconnectivity_84f0fd3b4b0f5653,https://www.genesiscasino.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203237.697736_UY_webconnectivity_ddef65e615df47a7,https://www.genesiscasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203236.928532_UY_webconnectivity_48d7382d6379409c,https://www.gdaycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203236.260858_UY_webconnectivity_7b137a3ddd4a2ebf,https://www.gamingzion.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203234.848229_UY_webconnectivity_c3a9d98ef8c24700,https://www.gamingclub.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203232.753306_UY_webconnectivity_ecbba0bd28cff94c,https://www.gametwist.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203231.834363_UY_webconnectivity_c4d92781a130bed1,https://www.fun-88.in,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203230.319485_UY_webconnectivity_a09705cae2c39e01,https://www.fruitycasa.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203229.547750_UY_webconnectivity_176ceb7b993aa29f,https://www.freeslots99.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,404,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203228.316368_UY_webconnectivity_561ec3d16a424803,https://www.foxybingo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203227.507641_UY_webconnectivity_7df5a6928e23b885,https://www.flamingoclub.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203226.203438_UY_webconnectivity_ff438ad608943c05,https://www.fanteam.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203225.007812_UY_webconnectivity_dfd4416aaf8a74c4,https://www.fabulousbingo.co.uk,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203223.793694_UY_webconnectivity_9f4629b78a14a3cf,https://www.exbeteu.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203206.905861_UY_webconnectivity_5110d7e972e0ec03,https://www.europalace.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203205.455658_UY_webconnectivity_467f82b0d52f6030,https://www.europacasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203204.721016_UY_webconnectivity_94944ef99e419171,https://www.eurokingclub.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203203.101561_UY_webconnectivity_be43711775a4d27b,https://www.eucasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203202.091684_UY_webconnectivity_eb3c0b856a7575dc,https://www.estorilsolcasinos.pt,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203200.848117_UY_webconnectivity_ad456439c9a60d53,https://www.esportesdasorte.net,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203159.640774_UY_webconnectivity_7ac78c521f053a77,https://www.enracha.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203158.199430_UY_webconnectivity_7191e99014a69d69,https://www.elcasinocaribe.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203142.074728_UY_webconnectivity_c752dd32da614202,https://www.efbet.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203141.211622_UY_webconnectivity_77cc9229391684da,https://www.ecuabet.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203139.975624_UY_webconnectivity_44c8636145703510,https://www.dunder.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203139.288725_UY_webconnectivity_8dd39d86c287f3c3,https://www.edsbet.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203138.081828_UY_webconnectivity_73c4b72fbefad82b,https://www.drueckglueck.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203136.986622_UY_webconnectivity_785d957e33bed4d3,https://www.dreambingo.co.uk,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203134.123941_UY_webconnectivity_9cb8e5f0f67cb9fa,https://www.dreamvegas.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203132.883848_UY_webconnectivity_ddfdcd600ea11b32,https://www.dragonaraonline.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203132.179145_UY_webconnectivity_6fb243f3fed07207,https://www.drakecasino.eu,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203115.092769_UY_webconnectivity_304c423c11b1c41e,https://www.desertnightscasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203113.742138_UY_webconnectivity_2ce6d04f52b846c8,https://www.dashcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,503,None,None
20250108203113.053468_UY_webconnectivity_4aa6a738a59bc659,https://www.davincisgold.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203112.270781_UY_webconnectivity_8274645ad2941ad0,https://www.dale.sv,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,502,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203111.026454_UY_webconnectivity_6bc69cdea667c422,https://www.dafabet.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203109.573239_UY_webconnectivity_216c8d8525a7baab,https://www.dadosbet.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203108.362967_UY_webconnectivity_4605bcad4bec8aec,https://www.dailyrecordbingo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203107.644400_UY_webconnectivity_d69795cc8f96ca2a,https://www.crystalbet.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203050.728816_UY_webconnectivity_838228a255d94e4e,https://www.costabingo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203050.068906_UY_webconnectivity_bd52e52ee65efdee,https://www.colbet.co,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203047.515809_UY_webconnectivity_1e2041b0b87b0aa1,https://www.codere.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203046.557421_UY_webconnectivity_23551830ce1fe523,https://www.codere.bet.ar,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203045.318691_UY_webconnectivity_6b7e5b0ee22350a7,https://www.clubworldcasinos.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203044.634898_UY_webconnectivity_ff9a8808ed0fc7f1,https://www.club777.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203042.597810_UY_webconnectivity_33801164cb84f757,https://www.cleopatracasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203041.181607_UY_webconnectivity_e02ff0f1f3dbeee4,https://www.citycenteronline.bet.ar,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203039.962438_UY_webconnectivity_833ccc271997b458,https://www.circus.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203039.210793_UY_webconnectivity_249030cafa8d72c0,https://www.cherrycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,503,None,None
20250108203038.487588_UY_webconnectivity_e79cb51fc6939644,https://www.charitybingo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203037.336325_UY_webconnectivity_12cebcad26f85f21,https://www.challengecasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203035.755305_UY_webconnectivity_7e5d2dc39ab6a230,https://www.casumo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203035.007628_UY_webconnectivity_c51ac8448a5030cc,https://www.casoo888.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203033.773840_UY_webconnectivity_72541621f7413155,https://www.casinotropez.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203032.971444_UY_webconnectivity_a240b12843b52fc2,https://www.casoo.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108203031.746907_UY_webconnectivity_fbca70be692f0068,https://www.casinotopsonline.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203029.840433_UY_webconnectivity_13ca06c1220f7292,https://www.casinoroom.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203028.335631_UY_webconnectivity_00a31ec33112425b,https://www.casinoportugal.pt,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203027.582801_UY_webconnectivity_41188c4bead10582,https://www.casinopop.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203026.827296_UY_webconnectivity_49e7101183bbc5c1,https://www.casinomidas.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203026.193210_UY_webconnectivity_9f9333ccb59d7bdc,https://www.casinoluck.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203024.494114_UY_webconnectivity_0a062de360557d0a,https://www.casinolavida.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203007.633833_UY_webconnectivity_5678672d808d4097,https://www.casinolasvegas.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203023.430832_UY_webconnectivity_1e53845b8f7e4176,https://www.casinoland.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108203006.971862_UY_webconnectivity_d8422928bda67231,https://www.casinoking.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,404,None,None
20250108203006.293209_UY_webconnectivity_18e18fde2cb3b85a,https://www.casinogranmadrid.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203005.471462_UY_webconnectivity_39ade6db331afabc,https://www.casinogranmadridonline.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203004.763341_UY_webconnectivity_02b8a464a1fcf00d,https://www.casinogranmadrid.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,403,None,None
20250108203003.595293_UY_webconnectivity_58783ecf5feeb463,https://www.casinoeuro.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203002.831906_UY_webconnectivity_121c9534538d4b2b,https://www.casinoestrellavip.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108203000.737983_UY_webconnectivity_c795e026d206ad4b,https://www.casinoepoca.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108202958.982084_UY_webconnectivity_8ff33eb71859a859,https://www.casinoencolombia.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108202955.690398_UY_webconnectivity_a69dfc8b6b2b1035,https://www.casinoenchile.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108202954.665763_UY_webconnectivity_590d25640d5beb53,https://www.casinodelrio.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202953.962366_UY_webconnectivity_1fb577f8f68936a2,https://www.casinocomparador.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108202952.730210_UY_webconnectivity_a15521658195ee89,https://www.casinobellini.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202936.076177_UY_webconnectivity_f50c31b29de03cab,https://www.blackjackballroom.es,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202919.470110_UY_webconnectivity_cd346862040525e9,https://www.bingo-rumba.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202902.553636_UY_webconnectivity_00d54b3fa1d12ff1,https://www.binguez.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202901.868681_UY_webconnectivity_08747143ebf62a43,https://www.bigfishgames.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108202900.999519_UY_webconnectivity_126ff82aa36e5938,https://www.bgo.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108202900.148582_UY_webconnectivity_d211ac1db207c926,https://www.betsson.uy,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108202856.956171_UY_webconnectivity_521a3258e172c6c0,https://www.betrally.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202837.182056_UY_webconnectivity_13f039661e1b170c,https://www.betapuesta.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,200,None,None
20250108202836.490313_UY_webconnectivity_7372fa43be8caf3b,https://www.bestingame.it,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202835.800267_UY_webconnectivity_42cccda50b255406,https://www.bet3218.net,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108202833.307492_UY_webconnectivity_664ea55055445d8c,https://www.Isports.eu,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202832.638216_UY_webconnectivity_89b1d5e4923bd924,https://www.8xbet2.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,403,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108202830.828137_UY_webconnectivity_1ed56be26488c9ac,https://www.777dragoncasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202814.181602_UY_webconnectivity_e6729a6bdcd193a9,https://www.6686vn3.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108202812.939199_UY_webconnectivity_b553f8386d9e1273,https://www.24ktgoldcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
20250108202811.568339_UY_webconnectivity_fd264441d0c5b299,https://www.1xlite.com,None,ssl_invalid_hostname,inconsistent,False,AS19422,200.58.141.25,200,200.58.157.165,"{'blocked': False, 'failure': None, 'success': True}"
20250108202810.350662_UY_webconnectivity_d06d19ac40daebab,https://www.138sungame.com,android_dns_cache_no_data,None,inconsistent,False,AS19422,200.58.141.25,-1,None,None
